sxn,txndate,ranking,doughnut,plainbrownie,moltenlava,chickenbread,chickenpatties,pastry,cardamomtea,coffee,chickenpizzal,cheesepizzal,zingerburger,chickenburger,chickenpiece,chickenparatharoll,frenchfries,pizzam,pizzas,shawarma
2414,6/1/23,H,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2415,6/1/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2416,6/1/23,O,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2417,6/1/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2418,6/1/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2419,6/1/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2420,6/1/23,S,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2421,6/1/23,Se,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2422,6/1/23,O,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2423,6/1/23,Se,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2424,6/1/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2425,6/1/23,H,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
2426,6/1/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2427,6/1/23,S,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2428,6/1/23,H,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2429,6/1/23,O,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
2430,6/1/23,S,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2431,6/1/23,S,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
2432,6/1/23,O,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2433,6/1/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,6/1/23,O,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2435,6/1/23,S,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2436,6/1/23,S,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2437,6/1/23,H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2438,6/1/23,O,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
2439,6/1/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2440,6/1/23,O,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2441,6/1/23,O,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2442,6/1/23,H,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2443,6/2/23,S,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2444,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2445,6/2/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,6/2/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2447,6/2/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,6/2/23,H,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2449,6/2/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,6/2/23,S,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2451,6/2/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2452,6/2/23,S,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2453,6/2/23,H,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2454,6/2/23,O,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2455,6/2/23,O,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2456,6/2/23,S,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2457,6/2/23,O,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
2458,6/2/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,6/2/23,S,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2460,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2461,6/2/23,S,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
2462,6/2/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,6/2/23,O,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2464,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2466,6/2/23,O,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2467,6/2/23,O,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2468,6/2/23,S,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2469,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2471,6/2/23,Se,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,6/2/23,O,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2473,6/2/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2475,6/3/23,S,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2476,6/3/23,O,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2477,6/3/23,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,6/3/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2480,6/3/23,S,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2481,6/3/23,S,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
2482,6/3/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,6/3/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2484,6/3/23,O,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
2485,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,6/3/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2487,6/3/23,S,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2488,6/3/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,6/3/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2490,6/3/23,Se,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2491,6/3/23,H,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2492,6/3/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2493,6/3/23,O,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2494,6/3/23,S,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1
2495,6/3/23,O,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2496,6/3/23,S,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2497,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,6/3/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2499,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2500,6/3/23,H,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2501,6/3/23,O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2502,6/3/23,H,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
2503,6/3/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,6/4/23,H,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2506,6/4/23,H,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2507,6/4/23,Se,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2508,6/4/23,O,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
2509,6/4/23,H,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2510,6/4/23,H,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2511,6/4/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,6/4/23,Se,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2513,6/4/23,Se,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
2514,6/4/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,6/4/23,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2516,6/4/23,H,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2517,6/4/23,S,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2518,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2519,6/4/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2520,6/4/23,H,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2521,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2522,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2523,6/4/23,O,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2524,6/4/23,O,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2525,6/4/23,O,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2526,6/4/23,S,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2527,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2528,6/4/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2529,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2530,6/4/23,H,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2531,6/4/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,6/4/23,Se,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2533,6/4/23,O,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2534,6/4/23,H,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2535,6/4/23,H,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2536,6/5/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2537,6/5/23,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2538,6/5/23,S,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2539,6/5/23,S,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2540,6/5/23,O,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
2541,6/5/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,6/5/23,Se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2543,6/5/23,S,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
2544,6/5/23,O,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
2545,6/5/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,6/5/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2547,6/5/23,S,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2548,6/5/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2549,6/5/23,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2550,6/5/23,O,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2551,6/5/23,O,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2552,6/5/23,O,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
2553,6/5/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,6/5/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,6/5/23,S,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
2556,6/5/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,6/5/23,O,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
2558,6/5/23,O,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2559,6/5/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2560,6/5/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2561,6/5/23,O,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
2562,6/5/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,6/5/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2564,6/5/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2565,6/5/23,H,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2566,6/6/23,O,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2567,6/6/23,O,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
2568,6/6/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2569,6/6/23,O,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2570,6/6/23,O,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
2571,6/6/23,O,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2572,6/6/23,S,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2573,6/6/23,S,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2574,6/6/23,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2575,6/6/23,S,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2576,6/6/23,S,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2577,6/6/23,S,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2578,6/6/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,6/6/23,O,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2580,6/6/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,6/6/23,O,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2582,6/6/23,S,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2583,6/6/23,H,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2584,6/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,6/6/23,S,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2586,6/6/23,S,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2587,6/6/23,O,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
2588,6/6/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,6/6/23,O,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2590,6/6/23,S,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2591,6/6/23,O,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2592,6/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,6/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,6/6/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2595,6/6/23,S,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
2596,6/6/23,O,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2597,6/6/23,H,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
2598,6/6/23,O,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
2599,6/6/23,O,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
2600,6/6/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2601,6/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,6/6/23,S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2603,6/6/23,H,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2604,6/7/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,6/7/23,O,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2606,6/7/23,S,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2607,6/7/23,S,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
2608,6/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,6/7/23,S,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2610,6/7/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,6/7/23,S,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2612,6/7/23,S,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2613,6/7/23,H,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2614,6/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,6/7/23,O,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2616,6/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,6/7/23,Se,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2618,6/7/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2619,6/7/23,H,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2620,6/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2621,6/7/23,S,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2622,6/7/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2623,6/7/23,H,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2624,6/7/23,S,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2625,6/7/23,S,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2626,6/7/23,H,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2627,6/7/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2628,6/7/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,6/7/23,S,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2630,6/7/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2631,6/7/23,S,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2632,6/7/23,H,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2633,6/7/23,S,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
2634,6/7/23,S,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2635,6/7/23,H,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2636,6/7/23,Se,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2637,6/7/23,S,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2638,6/7/23,S,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2639,6/7/23,O,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2640,6/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,6/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,6/8/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2643,6/8/23,H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2644,6/8/23,H,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
2645,6/8/23,O,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2646,6/8/23,H,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,6/8/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,6/8/23,O,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2649,6/8/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,6/8/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2651,6/8/23,O,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
2652,6/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2653,6/8/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2654,6/8/23,O,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
2655,6/8/23,O,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2656,6/8/23,O,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0
2657,6/8/23,S,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2658,6/8/23,S,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2659,6/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2660,6/8/23,Se,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2661,6/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,6/8/23,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2663,6/8/23,S,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
2664,6/8/23,S,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2665,6/8/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2666,6/8/23,S,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2667,6/8/23,S,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2668,6/8/23,S,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,6/8/23,O,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2670,6/8/23,O,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2671,6/8/23,O,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
2672,6/8/23,H,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2673,6/8/23,O,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2674,6/8/23,O,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2675,6/8/23,S,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2676,6/8/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2677,6/8/23,S,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2678,6/8/23,O,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2679,6/9/23,S,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2680,6/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,6/9/23,H,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2682,6/9/23,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2683,6/9/23,H,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2684,6/9/23,Se,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2685,6/9/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2686,6/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2687,6/9/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2688,6/9/23,O,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2689,6/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,6/9/23,H,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2691,6/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,6/9/23,Se,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
2693,6/9/23,O,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2694,6/9/23,S,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2695,6/9/23,S,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2696,6/9/23,O,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1
2697,6/9/23,S,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2698,6/9/23,Se,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2699,6/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,6/9/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2701,6/9/23,Se,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2702,6/9/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,6/9/23,O,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2704,6/9/23,O,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
2705,6/9/23,O,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2706,6/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
